city_id,city,latitude,longitude,avg_temp_day,avg_temp_min,avg_temp_max,avg_humidity,avg_wind_speed,avg_pop,total_rain,temperature_score,rain_penalty,pop_penalty,wind_penalty,humidity_penalty,weather_score
5,Rouen,49.4404591,1.0939658,24.384285714285713,15.421428571428573,27.24285714285714,45.42857142857143,6.204285714285715,0.19714285714285712,8.06,98.07857142857144,16.12,19.71428571428571,31.021428571428572,21.857142857142854,27.063571428571436
6,Paris,48.8534951,2.3483915,25.41714285714286,19.762857142857143,29.638571428571428,41.857142857142854,4.685714285714285,0.23428571428571426,5.1899999999999995,92.9142857142857,10.379999999999999,23.428571428571427,23.428571428571423,27.21428571428572,26.181428571428565
35,La Rochelle,46.159732,-1.1515951,22.96142857142857,18.761428571428574,23.445714285714285,62.714285714285715,6.921428571428572,0.2914285714285714,6.71,94.80714285714285,13.42,29.142857142857142,34.60714285714286,4.071428571428573,25.075
7,Amiens,49.8941708,2.2956951,24.185714285714287,15.728571428571428,27.224285714285713,44.42857142857143,6.568571428571429,0.2714285714285714,9.92,99.07142857142857,19.84,27.142857142857142,32.84285714285715,23.357142857142854,24.787857142857142
1,Mont Saint Michel,48.6359541,-1.51146,22.175714285714285,16.080000000000002,23.435714285714287,60.42857142857143,6.042857142857143,0.17142857142857146,15.06,90.87857142857143,30.12,17.142857142857146,30.214285714285715,0.6428571428571459,22.339285714285715
